"","Tumor_cE01_(StemTA-like)_qval","Tumor_cE03_(StemTA-like_prolif)_qval","Tumor_cE05_(Enterocyte_2)_qval","Tumor_cE02_(StemTA-likeImmature_Goblet)_qval","Tumor_cE06_(Immature_Goblet)_qval"
"GAVISH_3CA_MALIGNANT_METAPROGRAM_9_UNFOLDED_PROTEIN_RESPONSE",4.8975576613272,7.8031338178932,1.63182285867444,7.50344452254853,4.34014443007373
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_HEAT_SHOCK",4.8975576613272,6.66165354576834,1.79264375407162,8.28181045583503,4.83594827885726
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_INTERFERON",4.8975576613272,7.62337227761855,3.06365837230122,8.46108336339579,5.20459537513544
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_LIPID_ASSOCIATED",4.8975576613272,7.44345329385727,2.16980172960678,8.1622284956402,4.34014443007373
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",4.8975576613272,7.743230081815,2.24213534854309,7.50344452254853,3.90090159792786
"bioplanet_1011_Apoptosis regulation",4.8975576613272,7.56341736413762,2.45462272506508,7.26336445652832,3.26021189852655
"bioplanet_1015_Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",4.8975576613272,6.48064894916284,1.0820894169311,7.32341376030738,4.34014443007373
"bioplanet_1556_HIV life cycle",4.8975576613272,7.98274915537118,0.972365132332984,7.1432041455184,3.06365837230122
"bioplanet_400_Arachidonic acid metabolism",4.8975576613272,5.87525186609889,1.0820894169311,6.84241662582492,2.79718296117001
"bioplanet_469_Natural killer cell-mediated cytotoxicity",4.8975576613272,7.26336445652832,2.93112312775699,7.743230081815,3.38995700888149
"bioplanet_722_Calcineurin-dependent NFAT signaling role in lymphocytes",4.8975576613272,7.26336445652832,0,5.99661294981079,2.31366933926636
"bioplanet_873_Degradation of beta-catenin by the destruction complex",4.8975576613272,7.08309203036536,2.02238435634454,7.92289297103957,3.19496851822615
"GAVISH_3CA_MALIGNANT_METAPROGRAM_15_EMT_4",4.83594827885726,6.72193372511436,4.08988583299078,7.8031338178932,4.71250554030836
"GAVISH_3CA_MALIGNANT_METAPROGRAM_33_RBCS",4.83594827885726,6.90262077346934,1.63182285867444,6.23889534949567,3.9640314128476
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_INTERFERON",4.83594827885726,8.22202635035745,3.19496851822615,8.22202635035745,4.46463314637205
"bioplanet_1122_RNA polymerase II transcription",4.83594827885726,7.1432041455184,0,6.78218784299386,3.64686079299274
"bioplanet_307_Vibrio cholerae infection",4.83594827885726,6.54101195651485,0,6.60134655070911,3.7106154584935
"bioplanet_476_Neurotrophin signaling pathway",4.83594827885726,7.68330970698055,2.02238435634454,7.02295783701611,3.8376274610658
"bioplanet_508_Signaling by EGFR in cancer",4.83594827885726,7.26336445652832,0.555631792773111,7.2032947663576,3.38995700888149
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_HYPOXIA",4.77426524841604,7.1432041455184,1.63182285867444,6.66165354576834,4.02702395955686
"HALLMARK_G2M_CHECKPOINT",4.77426524841604,8.28181045583503,0,7.02295783701611,3.26021189852655
"bioplanet_1503_Clathrin derived vesicle budding",4.77426524841604,7.08309203036536,1.37365479582814,7.32341376030738,3.12945661091899
"bioplanet_1660_Response to elevated platelet cytosolic calcium",4.77426524841604,6.90262077346934,3.06365837230122,8.04259023644869,4.83594827885726
"bioplanet_194_Oocyte meiosis",4.77426524841604,5.81451212107156,0,6.72193372511436,2.99755432860017
"bioplanet_359_Porphyrin and chlorophyll metabolism",4.77426524841604,5.51016626673793,1.79264375407162,6.54101195651485,2.24213534854309
"bioplanet_470_T cell receptor signaling pathway",4.77426524841604,6.42025668251872,2.09658402476382,7.02295783701611,4.21524186655816
"bioplanet_610_Downstream signaling events Of B cell receptor (BCR)",4.77426524841604,7.68330970698055,2.24213534854309,7.62337227761855,3.64686079299274
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_10",4.71250554030836,7.08309203036536,0,7.1432041455184,2.38447708129283
"HALLMARK_INFLAMMATORY_RESPONSE",4.71250554030836,7.2032947663576,1.94708842345427,8.93861150868054,5.4491570093306
"bioplanet_1171_DNA replication pre-Initiation",4.71250554030836,7.32341376030738,1.79264375407162,8.1622284956402,2.52416266861859
"bioplanet_1464_Toll receptor cascades",4.71250554030836,6.90262077346934,1.46249545903624,7.8031338178932,4.77426524841604
"bioplanet_202_Lysosome",4.71250554030836,6.48064894916284,0,7.56341736413762,3.32520306741399
"GAVISH_3CA_MALIGNANT_METAPROGRAM_13_EMT_2",4.65066595547066,7.62337227761855,0,7.1432041455184,3.9640314128476
"bioplanet_1116_Cyclin A-Cdk2-associated events at S phase entry",4.65066595547066,7.26336445652832,2.02238435634454,7.56341736413762,3.7106154584935
"bioplanet_1167_Capped intron-containing pre-mRNA processing",4.65066595547066,8.40133866289878,1.28125683896983,7.56341736413762,4.08988583299078
"bioplanet_330_Ras-independent pathway in NK cell-mediated cytotoxicity",4.65066595547066,5.99661294981079,1.37365479582814,6.11782438717427,2.72961951043919
"bioplanet_547_Fas signaling pathway",4.65066595547066,5.75373115211003,1.63182285867444,6.29938081655225,2.59314674895169
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",4.58874311331074,5.08197190605367,2.86434129714669,6.78218784299386,3.19496851822615
"bioplanet_1763_Senescence and autophagy",4.58874311331074,7.02295783701611,0.972365132332984,5.75373115211003,2.38447708129283
"bioplanet_362_Glycolysis and gluconeogenesis",4.58874311331074,6.48064894916284,2.24213534854309,6.84241662582492,4.27774724130146
"bioplanet_445_Vascular smooth muscle contraction",4.58874311331074,6.72193372511436,0.331020022631509,7.98274915537118,4.34014443007373
"bioplanet_510_Signaling by ERBB4",4.58874311331074,7.08309203036536,0,6.66165354576834,2.09658402476382
"bioplanet_688_Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling",4.58874311331074,6.90262077346934,0,6.66165354576834,1.87056159602799
"bioplanet_808_Carbohydrate metabolism",4.58874311331074,7.26336445652832,2.72961951043919,8.46108336339579,4.77426524841604
"bioplanet_1185_S phase",4.52673343846708,7.68330970698055,1.54839542259855,7.92289297103957,3.64686079299274
"bioplanet_1340_ERBB1 downstream pathway",4.52673343846708,8.10241656869274,1.79264375407162,8.10241656869274,4.02702395955686
"bioplanet_544_NGF signaling via TRKA from the plasma membrane",4.52673343846708,6.35983427673502,0.717228832352143,7.38344320342704,3.8376274610658
"bioplanet_883_Ubiquitin-mediated degradation of phosphorylated Cdc25A",4.52673343846708,7.56341736413762,2.79718296117001,7.8031338178932,3.06365837230122
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_DYSFUNCTION",4.46463314637205,4.77426524841604,0,5.63203991884204,3.45448751239994
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_MHC_II_CYTOKINE",4.46463314637205,6.42025668251872,2.59314674895169,8.28181045583503,4.58874311331074
"bioplanet_1206_MHC class II antigen presentation",4.46463314637205,6.11782438717427,3.774201448168,8.04259023644869,3.8376274610658
"bioplanet_195_p53 activity regulation",4.46463314637205,6.48064894916284,0,6.72193372511436,3.38995700888149
"bioplanet_444_Cardiac muscle contraction",4.46463314637205,7.08309203036536,0.555631792773111,8.64024326413499,3.774201448168
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_CYTOTOXIC",4.40243822748864,6.11782438717427,3.58292809650934,6.29938081655225,3.7106154584935
"HALLMARK_E2F_TARGETS",4.40243822748864,6.84241662582492,0,6.84241662582492,3.26021189852655
"bioplanet_1178_ATM-dependent DNA damage response",4.40243822748864,5.81451212107156,1.0820894169311,6.54101195651485,3.38995700888149
"bioplanet_302_Systemic lupus erythematosus",4.40243822748864,7.08309203036536,2.52416266861859,8.40133866289878,4.46463314637205
"bioplanet_472_Fc gamma receptor-mediated phagocytosis",4.40243822748864,5.87525186609889,0,6.48064894916284,2.24213534854309
"bioplanet_631_Gastrin-CREB signaling pathway via PKC and MAPK",4.40243822748864,6.72193372511436,2.38447708129283,7.92289297103957,2.59314674895169
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_MAC_1",4.34014443007373,7.68330970698055,1.71314234597993,8.04259023644869,4.27774724130146
"bioplanet_923_Semaphorin interactions",4.34014443007373,5.4491570093306,1.0820894169311,6.23889534949567,2.52416266861859
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_6",4.27774724130146,5.81451212107156,1.18446358541782,7.50344452254853,4.9590962673354
"bioplanet_1296_p73 transcription factor network",4.27774724130146,5.51016626673793,0.331020022631509,5.99661294981079,1.54839542259855
"bioplanet_1367_Insulin regulation of blood glucose",4.27774724130146,6.54101195651485,0,4.8975576613272,1.28125683896983
"bioplanet_1408_Licensing factor removal from origins",4.27774724130146,7.02295783701611,1.46249545903624,6.17837688396006,2.79718296117001
"bioplanet_1433_TSH regulation of gene expression",4.27774724130146,6.84241662582492,3.9640314128476,8.10241656869274,5.38809716495671
"bioplanet_881_APC/C-mediated degradation of cell cycle proteins",4.27774724130146,7.26336445652832,2.72961951043919,7.1432041455184,3.38995700888149
"bioplanet_889_Rho GTPase cycle",4.27774724130146,5.57112668152754,0.717228832352143,6.72193372511436,1.28125683896983
"GAVISH_3CA_MALIGNANT_METAPROGRAM_7_STRESS_IN_VITRO",4.21524186655816,5.692907569089,1.0820894169311,7.56341736413762,3.06365837230122
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_INTERFERON",4.21524186655816,6.84241662582492,2.66161921220234,7.08309203036536,3.8376274610658
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_UNFOLDED_PROTEIN_RESPONSE",4.21524186655816,8.10241656869274,1.0820894169311,7.98274915537118,3.45448751239994
"bioplanet_1126_RNA polymerase I, RNA polymerase III, and mitochondrial transcription",4.21524186655816,6.42025668251872,1.18446358541782,6.66165354576834,1.46249545903624
"bioplanet_1669_Epidermal growth factor receptor (EGFR) pathway",4.21524186655816,4.21524186655816,0.852447368089837,5.51016626673793,3.06365837230122
"bioplanet_412_Pyrimidine metabolism",4.21524186655816,6.84241662582492,0.972365132332984,6.96280096043548,3.51880729295332
"bioplanet_465_NOD signaling pathway",4.21524186655816,5.38809716495671,1.87056159602799,6.96280096043548,2.31366933926636
"bioplanet_487_Prolactin activation of MAPK signaling",4.21524186655816,6.66165354576834,1.63182285867444,6.78218784299386,3.8376274610658
"bioplanet_522_Signaling by PDGF",4.21524186655816,6.05723678303654,0,6.78218784299386,2.72961951043919
"bioplanet_824_Glucose metabolism",4.21524186655816,6.05723678303654,1.18446358541782,6.23889534949567,3.26021189852655
"GAVISH_3CA_MALIGNANT_METAPROGRAM_38_GLUTATHIONE",4.1526232066945,5.99661294981079,0,6.78218784299386,2.72961951043919
"bioplanet_1038_DNA repair",4.1526232066945,5.99661294981079,0,6.11782438717427,1.94708842345427
"bioplanet_1529_Endosomal/vacuolar pathway",4.1526232066945,6.66165354576834,2.72961951043919,7.743230081815,4.8975576613272
"bioplanet_1634_Protein folding",4.1526232066945,5.51016626673793,0,4.52673343846708,0.555631792773111
"bioplanet_448_Gastric acid secretion",4.1526232066945,6.17837688396006,0,6.29938081655225,3.26021189852655
"bioplanet_519_Signaling by NOTCH",4.1526232066945,5.0205668205026,2.02238435634454,6.48064894916284,4.1526232066945
"bioplanet_616_FoxO family signaling",4.1526232066945,6.66165354576834,0,5.692907569089,1.54839542259855
"bioplanet_776_Prostaglandin biosynthesis and regulation",4.1526232066945,4.40243822748864,0.331020022631509,4.71250554030836,3.58292809650934
"bioplanet_907_Activation of NF-kappaB in B cells",4.1526232066945,7.26336445652832,2.72961951043919,7.1432041455184,2.31366933926636
"GAVISH_3CA_MALIGNANT_METAPROGRAM_METAPROGRAM_6_HYPOXIA",4.08988583299078,7.1432041455184,2.66161921220234,7.32341376030738,5.20459537513544
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_T_REG",4.08988583299078,6.17837688396006,2.38447708129283,6.66165354576834,3.51880729295332
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_NAIVE_2",4.08988583299078,6.66165354576834,0,6.17837688396006,4.08988583299078
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_PROTEASOMAL_DEGRADATION",4.08988583299078,6.48064894916284,1.94708842345427,6.54101195651485,4.27774724130146
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",4.08988583299078,6.78218784299386,0.972365132332984,7.92289297103957,5.20459537513544
"bioplanet_1377_CD8/T cell receptor downstream pathway",4.08988583299078,5.99661294981079,0.852447368089837,5.51016626673793,3.12945661091899
"bioplanet_1491_Biological oxidations",4.08988583299078,5.4491570093306,2.38447708129283,6.84241662582492,4.08988583299078
"bioplanet_311_Leishmaniasis",4.08988583299078,5.51016626673793,2.38447708129283,5.87525186609889,3.38995700888149
"bioplanet_885_Cell-cell communication",4.08988583299078,6.54101195651485,1.87056159602799,7.98274915537118,4.71250554030836
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_MEMORY_NAIVE_1",4.02702395955686,5.57112668152754,2.31366933926636,6.66165354576834,3.38995700888149
"bioplanet_1105_Chemiosmotic coupling formation of ATP",4.02702395955686,8.1622284956402,0,6.48064894916284,2.09658402476382
"bioplanet_1594_Muscle contraction",4.02702395955686,5.93595171767342,0,6.17837688396006,2.99755432860017
"bioplanet_314_Amoebiasis",4.02702395955686,6.66165354576834,0.331020022631509,6.66165354576834,3.8376274610658
"bioplanet_455_Melanogenesis",4.02702395955686,6.23889534949567,0,5.99661294981079,3.06365837230122
"bioplanet_525_Signaling by TGF-beta receptor complex",4.02702395955686,5.93595171767342,1.94708842345427,5.99661294981079,3.58292809650934
"bioplanet_1141_Diurnally regulated genes with circadian orthologs",3.9640314128476,5.32698490526179,1.79264375407162,5.63203991884204,2.24213534854309
"bioplanet_1432_Leptin influence on immune response",3.9640314128476,4.83594827885726,1.71314234597993,7.98274915537118,4.52673343846708
"bioplanet_343_Arginine and proline metabolism",3.9640314128476,4.71250554030836,3.774201448168,6.05723678303654,3.45448751239994
"bioplanet_602_EGF/EGFR signaling pathway",3.9640314128476,6.48064894916284,1.46249545903624,7.2032947663576,3.19496851822615
"bioplanet_875_Autodegradation of Cdh1 by Cdh1-APC/C",3.9640314128476,6.72193372511436,0.852447368089837,6.66165354576834,1.79264375407162
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_MAC_2",3.90090159792786,5.81451212107156,1.71314234597993,8.28181045583503,4.9590962673354
"bioplanet_1084_SLC-mediated transmembrane transport",3.90090159792786,7.02295783701611,3.26021189852655,7.32341376030738,3.90090159792786
"bioplanet_1372_TAp63 pathway",3.90090159792786,5.81451212107156,0,5.63203991884204,0.972365132332984
"bioplanet_1549_Generic transcription pathway",3.90090159792786,6.90262077346934,1.71314234597993,7.1432041455184,3.51880729295332
"bioplanet_1675_Interleukin-1 signaling pathway",3.90090159792786,5.81451212107156,0,6.72193372511436,2.93112312775699
"bioplanet_372_Pyruvate metabolism",3.90090159792786,6.17837688396006,0,5.32698490526179,2.52416266861859
"GAVISH_3CA_MALIGNANT_METAPROGRAM_32_SKIN_PIGMENTATION",3.8376274610658,4.34014443007373,0,4.52673343846708,0.972365132332984
"GAVISH_3CA_METAPROGRAM_B_CELLS_CELL_CYCLE",3.8376274610658,6.78218784299386,0.331020022631509,6.23889534949567,3.38995700888149
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_9",3.8376274610658,5.75373115211003,1.79264375407162,5.93595171767342,3.32520306741399
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_MONOCYTE_SECRETED",3.8376274610658,4.9590962673354,1.79264375407162,6.78218784299386,2.99755432860017
"bioplanet_1291_SMAD2/3 nuclear pathway",3.8376274610658,5.63203991884204,1.18446358541782,7.56341736413762,2.59314674895169
"bioplanet_1371_HIF-1 transcriptional activity in hypoxia",3.8376274610658,7.44345329385727,2.09658402476382,7.44345329385727,4.46463314637205
"bioplanet_520_Signaling by NOTCH1",3.8376274610658,5.26581831272932,0,4.52673343846708,2.59314674895169
"bioplanet_675_Type II interferon signaling (interferon-gamma)",3.8376274610658,5.87525186609889,2.59314674895169,7.38344320342704,3.32520306741399
"bioplanet_1351_C-Myb transcription factor network",3.774201448168,5.51016626673793,1.87056159602799,6.35983427673502,3.19496851822615
"bioplanet_1368_PIK3C1/AKT pathway",3.774201448168,7.26336445652832,0,5.32698490526179,0
"bioplanet_1458_Antiviral mechanism by interferon-stimulated genes",3.774201448168,5.38809716495671,0.852447368089837,5.57112668152754,2.99755432860017
"bioplanet_1469_HIV genome transcription",3.774201448168,6.84241662582492,0,5.51016626673793,2.31366933926636
"bioplanet_270_RNA polymerase III transcription",3.774201448168,5.51016626673793,0,4.34014443007373,0
"bioplanet_450_PPAR signaling pathway",3.774201448168,5.14331397957978,1.87056159602799,7.50344452254853,3.06365837230122
"bioplanet_453_GnRH signaling pathway",3.774201448168,6.78218784299386,0.852447368089837,7.26336445652832,4.40243822748864
"bioplanet_517_Signaling by interleukins",3.774201448168,7.02295783701611,1.71314234597993,6.72193372511436,2.99755432860017
"bioplanet_604_TNF-alpha signaling pathway",3.774201448168,6.29938081655225,2.59314674895169,7.08309203036536,2.52416266861859
"bioplanet_650_CXCR4 signaling pathway",3.774201448168,5.75373115211003,3.32520306741399,7.44345329385727,3.774201448168
"bioplanet_813_Nucleotide metabolism",3.774201448168,6.48064894916284,0,5.87525186609889,2.02238435634454
"GAVISH_3CA_METAPROGRAM_B_CELLS_INTERFERON",3.7106154584935,7.62337227761855,1.18446358541782,7.68330970698055,4.8975576613272
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_INTERFERON",3.7106154584935,6.11782438717427,0,6.17837688396006,3.7106154584935
"HALLMARK_BILE_ACID_METABOLISM",3.7106154584935,6.54101195651485,1.54839542259855,7.1432041455184,3.32520306741399
"bioplanet_1277_Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha",3.7106154584935,6.11782438717427,0,6.11782438717427,3.774201448168
"bioplanet_1608_Neuronal system",3.7106154584935,6.48064894916284,2.02238435634454,6.48064894916284,3.12945661091899
"bioplanet_1769_Metapathway biotransformation",3.7106154584935,6.05723678303654,2.79718296117001,7.38344320342704,3.51880729295332
"bioplanet_462_Chemokine signaling pathway",3.7106154584935,6.54101195651485,0.331020022631509,7.8031338178932,4.02702395955686
"bioplanet_685_Sema4D in semaphorin signaling",3.7106154584935,4.27774724130146,0,4.34014443007373,1.0820894169311
"bioplanet_853_Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)",3.7106154584935,5.692907569089,0.852447368089837,6.78218784299386,3.19496851822615
"GAVISH_3CA_MALIGNANT_METAPROGRAM_22_SECRETED_1",3.64686079299274,5.08197190605367,1.46249545903624,5.81451212107156,1.79264375407162
"bioplanet_1247_GPCR ligand binding",3.64686079299274,6.35983427673502,1.46249545903624,8.81929745291766,4.46463314637205
"bioplanet_1354_Validated nuclear estrogen receptor alpha network",3.64686079299274,5.32698490526179,2.16980172960678,6.84241662582492,4.08988583299078
"bioplanet_1376_PI3K/PLC/TRK pathway",3.64686079299274,5.87525186609889,0,5.26581831272932,1.71314234597993
"bioplanet_1535_Factors involved in megakaryocyte development and platelet production",3.64686079299274,5.75373115211003,1.18446358541782,5.93595171767342,2.02238435634454
"bioplanet_205_Peroxisome",3.64686079299274,5.51016626673793,0,6.72193372511436,3.06365837230122
"bioplanet_304_Graft-versus-host disease",3.64686079299274,7.56341736413762,3.12945661091899,7.62337227761855,4.9590962673354
"bioplanet_975_O-linked glycosylation of mucins",3.64686079299274,5.63203991884204,2.99755432860017,8.69993939739162,4.83594827885726
"bioplanet_1475_Asparagine N-linked glycosylation",3.58292809650934,5.99661294981079,0.717228832352143,6.48064894916284,3.38995700888149
"bioplanet_1605_Nef-mediated downregulation of MHC class I complex cell surface expression",3.58292809650934,4.8975576613272,0,4.34014443007373,1.63182285867444
"bioplanet_605_G-protein signaling pathways",3.58292809650934,5.63203991884204,0,4.8975576613272,0.972365132332984
"bioplanet_629_Interleukin-6 signaling pathway",3.58292809650934,5.08197190605367,1.46249545903624,6.72193372511436,3.45448751239994
"bioplanet_668_TGF-beta receptor activation of SMADs",3.58292809650934,4.71250554030836,0,4.46463314637205,1.37365479582814
"GAVISH_3CA_MALIGNANT_METAPROGRAM_24_CILIA",3.51880729295332,6.42025668251872,0,6.11782438717427,2.99755432860017
"GAVISH_3CA_MALIGNANT_METAPROGRAM_37_HEMATO_RELATED_2",3.51880729295332,5.63203991884204,0.555631792773111,5.57112668152754,1.63182285867444
"GAVISH_3CA_METAPROGRAM_B_CELLS_PROGENITOR",3.51880729295332,5.0205668205026,0.852447368089837,5.63203991884204,3.06365837230122
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_7",3.51880729295332,6.11782438717427,0,6.66165354576834,2.02238435634454
"bioplanet_1704_Selenium pathway",3.51880729295332,5.692907569089,0,7.08309203036536,3.06365837230122
"bioplanet_19_Caspase cascade in apoptosis",3.51880729295332,4.77426524841604,1.71314234597993,5.75373115211003,2.45462272506508
"bioplanet_232_TGF-beta regulation of skeletal system development",3.51880729295332,5.692907569089,0,7.44345329385727,2.79718296117001
"bioplanet_516_Signaling by insulin receptor",3.51880729295332,6.17837688396006,0,7.08309203036536,3.12945661091899
"bioplanet_539_T cell receptor signaling in naive CD8+ T cells",3.51880729295332,5.692907569089,0,4.1526232066945,1.87056159602799
"bioplanet_567_Interleukin-5 signaling pathway",3.51880729295332,4.8975576613272,2.72961951043919,5.26581831272932,3.12945661091899
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_3",3.45448751239994,7.2032947663576,0.331020022631509,7.56341736413762,3.45448751239994
"bioplanet_1002_Integrin-mediated cell adhesion",3.45448751239994,5.20459537513544,0,5.87525186609889,1.54839542259855
"bioplanet_1276_Proteasome complex",3.45448751239994,6.96280096043548,0,5.81451212107156,2.02238435634454
"bioplanet_1353_p38 MK2 pathway",3.45448751239994,5.93595171767342,0,4.71250554030836,0
"bioplanet_1424_Gastrin pathway",3.45448751239994,5.38809716495671,1.94708842345427,7.68330970698055,5.20459537513544
"bioplanet_1687_cAMP cell motility pathway inferred from amoeba model",3.45448751239994,5.0205668205026,0,5.63203991884204,2.59314674895169
"bioplanet_524_Signaling by SCF-KIT",3.45448751239994,5.93595171767342,0,6.66165354576834,2.79718296117001
"bioplanet_551_Thyroid-stimulating hormone signaling pathway",3.45448751239994,6.11782438717427,0.972365132332984,5.32698490526179,3.12945661091899
"bioplanet_671_Androgen receptor signaling, proteolysis, and transcription regulation",3.45448751239994,5.81451212107156,1.54839542259855,7.2032947663576,3.58292809650934
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_INTERFERON",3.38995700888149,7.50344452254853,1.28125683896983,6.78218784299386,3.64686079299274
"bioplanet_1379_Rac1 cell motility signaling pathway",3.38995700888149,5.692907569089,0.972365132332984,6.48064894916284,3.32520306741399
"bioplanet_888_Regulation of transcription by NOTCH1 intracellular domain",3.38995700888149,4.83594827885726,1.71314234597993,3.38995700888149,2.52416266861859
"bioplanet_982_Nef in HIV-1 replication and disease pathogenesis",3.38995700888149,5.75373115211003,0.555631792773111,5.692907569089,2.79718296117001
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_NAIVE_1",3.32520306741399,4.83594827885726,1.94708842345427,7.68330970698055,3.9640314128476
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_STRESS",3.32520306741399,6.66165354576834,1.79264375407162,8.1622284956402,3.774201448168
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_CELL_CYCLE",3.32520306741399,5.99661294981079,0,6.66165354576834,2.24213534854309
"bioplanet_1135_Messenger RNA splicing: minor pathway",3.32520306741399,7.1432041455184,0,5.57112668152754,3.58292809650934
"bioplanet_1144_MicroRNAs in cardiomyocyte hypertrophy",3.32520306741399,6.17837688396006,0,6.78218784299386,3.19496851822615
"bioplanet_167_Eukaryotic protein translation",3.32520306741399,4.71250554030836,0,3.9640314128476,1.46249545903624
"bioplanet_285_Prostate cancer",3.32520306741399,4.65066595547066,0,6.23889534949567,3.26021189852655
"bioplanet_295_Dilated cardiomyopathy",3.32520306741399,4.83594827885726,0,6.17837688396006,3.774201448168
"bioplanet_303_Allograft rejection",3.32520306741399,7.50344452254853,3.38995700888149,7.62337227761855,4.71250554030836
"bioplanet_312_Chagas disease",3.32520306741399,6.05723678303654,1.0820894169311,7.26336445652832,2.31366933926636
"bioplanet_687_Integrin-linked kinase signaling",3.32520306741399,3.51880729295332,0,5.08197190605367,1.87056159602799
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_5",3.26021189852655,5.08197190605367,0,5.93595171767342,2.02238435634454
"bioplanet_1321_Regular glucocorticoid receptor pathway",3.26021189852655,4.83594827885726,1.28125683896983,5.87525186609889,2.38447708129283
"bioplanet_1360_p38 alpha/beta MAPK downstream pathway",3.26021189852655,3.90090159792786,0,4.34014443007373,2.02238435634454
"bioplanet_1363_Delta Np63 pathway",3.26021189852655,5.08197190605367,0,3.8376274610658,0
"bioplanet_198_Adherens junction cell adhesion",3.26021189852655,5.81451212107156,0,5.4491570093306,2.86434129714669
"bioplanet_703_p75 neurotrophin receptor-mediated signaling",3.26021189852655,5.32698490526179,2.09658402476382,5.93595171767342,1.94708842345427
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_NF_KB",3.19496851822615,4.27774724130146,0,5.87525186609889,2.66161921220234
"HALLMARK_TGF_BETA_SIGNALING",3.19496851822615,5.75373115211003,0.555631792773111,6.54101195651485,2.93112312775699
"bioplanet_1162_Deadenylation-dependent mRNA decay",3.19496851822615,5.20459537513544,0,5.14331397957978,0
"bioplanet_1744_Striated muscle contraction",3.19496851822615,5.93595171767342,0,5.75373115211003,2.59314674895169
"bioplanet_227_ERBB signaling pathway",3.19496851822615,3.90090159792786,0,5.75373115211003,1.94708842345427
"bioplanet_261_RNA degradation",3.19496851822615,4.71250554030836,0,4.40243822748864,1.37365479582814
"bioplanet_301_Autoimmune thyroid disease",3.19496851822615,7.50344452254853,3.51880729295332,7.86302131771635,4.77426524841604
"bioplanet_732_Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",3.19496851822615,4.83594827885726,0,4.02702395955686,0
"bioplanet_793_Glycerophospholipid biosynthesis",3.19496851822615,5.38809716495671,1.46249545903624,5.99661294981079,3.26021189852655
"bioplanet_829_Pyruvate metabolism and citric acid (TCA) cycle",3.19496851822615,4.71250554030836,0,4.71250554030836,2.93112312775699
"bioplanet_990_Cell junction organization",3.19496851822615,6.23889534949567,1.18446358541782,7.50344452254853,3.45448751239994
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_2",3.12945661091899,4.52673343846708,0,5.08197190605367,2.16980172960678
"GAVISH_3CA_METAPROGRAM_EPITHELIAL_EPISEN",3.12945661091899,4.71250554030836,0,5.75373115211003,3.7106154584935
"bioplanet_1370_Myc repressed pathway",3.12945661091899,5.14331397957978,1.28125683896983,6.78218784299386,3.774201448168
"bioplanet_1472_Transmission across chemical synapses",3.12945661091899,5.692907569089,1.94708842345427,5.81451212107156,3.7106154584935
"bioplanet_1689_Differentiation pathway in PC12 cells",3.12945661091899,5.14331397957978,1.0820894169311,4.27774724130146,2.99755432860017
"bioplanet_233_VEGF signaling pathway",3.12945661091899,5.08197190605367,1.28125683896983,5.93595171767342,2.66161921220234
"bioplanet_309_Pathogenic Escherichia coli infection",3.12945661091899,6.48064894916284,1.79264375407162,6.23889534949567,3.32520306741399
"bioplanet_554_G13 signaling pathway",3.12945661091899,5.32698490526179,0,4.83594827885726,2.45462272506508
