"","Tumor_cE01_(StemTA-like)_qval","Tumor_cE03_(StemTA-like_prolif)_qval","Tumor_cE05_(Enterocyte_2)_qval","Tumor_cE02_(StemTA-likeImmature_Goblet)_qval","Tumor_cE06_(Immature_Goblet)_qval"
"bioplanet_1026_Cell cycle checkpoints",7.56865150764056,10.9416635652252,3.48230223668804,10.6476023236652,5.06468922455397
"bioplanet_1122_RNA polymerase II transcription",7.56865150764056,10.1431457447773,0.843935644162277,10.8576604086041,4.8305867109216
"bioplanet_470_T cell receptor signaling pathway",7.56865150764056,9.59607474025149,4.48085392567978,10.8996633856729,5.39090799225527
"GAVISH_3CA_METAPROGRAM_B_CELLS_PLASMA",7.52624199573692,11.3615187600923,2.3122147173251,13.1225220772236,6.82071059531121
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_LIPID_ASSOCIATED",7.52624199573692,11.067647658108,3.45617413143806,11.990850117963,5.992979325487
"bioplanet_487_Prolactin activation of MAPK signaling",7.52624199573692,10.1010858680733,2.65138096734236,10.3113505026872,4.97116679610588
"bioplanet_635_Interleukin-12-mediated signaling events",7.52624199573692,10.1431457447773,4.2532715057735,11.6552697420173,5.43738240170943
"GAVISH_3CA_MALIGNANT_METAPROGRAM_8_PROTEASOMAL_DEGRADATION",7.48382337645798,11.067647658108,1.31846136060502,10.0590224236033,5.06468922455397
"bioplanet_883_Ubiquitin-mediated degradation of phosphorylated Cdc25A",7.48382337645798,10.4795017976529,2.56785043820711,10.8996633856729,4.73665467000105
"bioplanet_298_Type 1 diabetes mellitus",7.3989581521431,10.9836609814659,4.90746278695962,12.535891654889,7.1869651777943
"bioplanet_688_Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling",7.3989581521431,10.563558245428,1.16187114445456,10.1010858680733,3.73658751402863
"GAVISH_3CA_MALIGNANT_METAPROGRAM_5_STRESS",7.35651120525711,11.5713525784338,3.87055684981397,13.7088492936037,7.23268931642603
"bioplanet_260_Spliceosome",7.35651120525711,11.4034903093538,2.56785043820711,12.4939766697329,5.57663171778773
"bioplanet_511_Signaling by FGFR in disease",7.35651120525711,10.4795017976529,1.79891205702649,10.395432660378,4.64254045673431
"GAVISH_3CA_MALIGNANT_METAPROGRAM_METAPROGRAM_6_HYPOXIA",7.3140544670519,10.2272549822398,3.37757858259771,12.2424481222911,6.22349611537807
"bioplanet_1503_Clathrin derived vesicle budding",7.3140544670519,9.80656409259709,2.13655372196545,10.9836609814659,4.45371707741799
"bioplanet_1660_Response to elevated platelet cytosolic calcium",7.3140544670519,10.6896198213099,2.81638021607898,11.7391778756714,6.22349611537807
"bioplanet_359_Porphyrin and chlorophyll metabolism",7.3140544670519,7.69582699117192,2.3122147173251,9.34334809734849,2.89575719176452
"bioplanet_509_Signaling by ERBB2",7.3140544670519,10.8996633856729,1.79891205702649,10.6476023236652,5.01794700107836
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_HEAT_SHOCK",7.27158775601148,9.97488463903731,2.89796932022161,11.8230771844969,6.68313519830028
"bioplanet_469_Natural killer cell-mediated cytotoxicity",7.27158775601148,10.7316343418179,3.92186852458595,11.7391778756714,5.76191909000427
"GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH",7.22911088614806,11.6972249246219,1.31846136060502,11.6133123020287,4.57182815947861
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",7.22911088614806,8.79518789835084,3.32499689675962,10.1431457447773,5.43738240170943
"bioplanet_1431_RANKL regulation of apoptosis and immune response",7.22911088614806,10.4795017976529,2.1661772124671,11.2775682834807,5.39090799225527
"bioplanet_1464_Toll receptor cascades",7.22911088614806,10.9416635652252,3.21935660383936,11.6972249246219,5.992979325487
"GAVISH_3CA_MALIGNANT_METAPROGRAM_33_RBCS",7.18662366686365,10.269304434664,3.00592474245888,9.30121134754527,4.59541137392085
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_10",7.18662366686365,10.5215315874789,0.73470482627093,10.6896198213099,3.92948348036482
"bioplanet_1072_Iron uptake and transport",7.18662366686365,8.62634262092226,2.76166399874945,9.80656409259709,4.76015431783607
"bioplanet_631_Gastrin-CREB signaling pathway via PKC and MAPK",7.18662366686365,10.2272549822398,2.34104325220346,10.6055818111568,3.83321214709423
"bioplanet_808_Carbohydrate metabolism",7.18662366686365,10.4795017976529,3.87055684981397,11.9069678675302,6.17743315950032
"bioplanet_1171_DNA replication pre-Initiation",7.1441259028065,10.8576604086041,3.16628152954784,9.93281020064048,4.45371707741799
"bioplanet_444_Cardiac muscle contraction",7.1441259028065,11.4454594377295,2.51173391508259,12.326298464567,6.13135048251924
"bioplanet_907_Activation of NF-kappaB in B cells",7.1441259028065,10.1431457447773,3.00592474245888,9.63818078564761,4.92434747465558
"bioplanet_445_Vascular smooth muscle contraction",7.1016173937221,10.1010858680733,2.59577700683383,11.1096369842285,5.69248461772094
"bioplanet_1016_Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",7.05909793429856,10.0590224236033,2.51173391508259,10.437468835623,4.50100136759589
"GAVISH_3CA_MALIGNANT_METAPROGRAM_9_UNFOLDED_PROTEIN_RESPONSE",7.01656731400606,10.6476023236652,1.86217648925158,10.563558245428,6.95815621712943
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_INTERFERON",7.01656731400606,9.55396449235275,3.00592474245888,10.9836609814659,5.25129952020372
"bioplanet_1084_SLC-mediated transmembrane transport",7.01656731400606,9.46973115038081,4.12621626043138,11.1516236784958,4.50100136759589
"bioplanet_1377_CD8/T cell receptor downstream pathway",7.01656731400606,9.17477297137435,2.22499142462187,9.30121134754527,4.16878255306735
"bioplanet_1434_Thymic stromal lymphopoietin (TSLP) pathway",7.01656731400606,10.7736459222984,3.48230223668804,11.2775682834807,5.9468128864862
"bioplanet_1015_Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",6.97402531693012,10.0169553634971,1.63596729597246,12.0747241233547,5.78505152354109
"bioplanet_195_p53 activity regulation",6.97402531693012,10.3533932302075,0.843935644162277,10.6476023236652,5.29786740566276
"bioplanet_558_LKB1 signaling events",6.97402531693012,9.68028268684757,1.39251793108413,7.99227938673843,2.79365188124965
"HALLMARK_G2M_CHECKPOINT",6.93147172159846,12.0747241233547,1.86217648925158,11.6133123020287,6.22349611537807
"bioplanet_1038_DNA repair",6.93147172159846,10.1431457447773,0.790865471286827,9.38548027116059,3.97749498912527
"bioplanet_1206_MHC class II antigen presentation",6.93147172159846,9.5118499825618,5.25621550840767,12.2843742471542,5.66932713693927
"bioplanet_202_Lysosome",6.93147172159846,10.6055818111568,2.92504372006914,10.269304434664,5.53024349787762
"bioplanet_885_Cell-cell communication",6.93147172159846,10.2272549822398,1.86217648925158,11.8230771844969,6.61429615884804
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_6",6.88890630080102,9.46973115038081,1.86217648925158,10.3113505026872,6.22349611537807
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_INTERFERON",6.88890630080102,11.2355892972831,3.79340536223209,12.6197162819147,6.68313519830028
"bioplanet_194_Oocyte meiosis",6.88890630080102,9.97488463903731,1.49949500228203,10.1852021007562,4.73665467000105
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_NAIVE_2",6.84632882140302,9.46973115038081,2.10677771556096,10.563558245428,4.31152522329934
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_STRESS",6.84632882140302,10.8996633856729,3.05957578633225,13.0806304763112,7.46113513591247
"HALLMARK_BILE_ACID_METABOLISM",6.84632882140302,9.80656409259709,2.51173391508259,10.563558245428,4.59541137392085
"bioplanet_1105_Chemiosmotic coupling formation of ATP",6.84632882140302,11.3195447611995,0,9.97488463903731,3.85731202670433
"bioplanet_508_Signaling by EGFR in cancer",6.84632882140302,10.563558245428,2.1956544730982,10.3533932302075,5.25129952020372
"bioplanet_722_Calcineurin-dependent NFAT signaling role in lymphocytes",6.84632882140302,10.2272549822398,0,8.83738512998804,3.32124202175852
"bioplanet_875_Autodegradation of Cdh1 by Cdh1-APC/C",6.84632882140302,10.269304434664,1.24175508163713,9.80656409259709,3.6881336878453
"bioplanet_544_NGF signaling via TRKA from the plasma membrane",6.80373904415059,10.395432660378,0,10.9836609814659,4.33526058726874
"bioplanet_1126_RNA polymerase I, RNA polymerase III, and mitochondrial transcription",6.76113672346863,9.97488463903731,0,9.7644742846153,2.94648769208985
"bioplanet_1354_Validated nuclear estrogen receptor alpha network",6.76113672346863,9.5118499825618,4.07525713299715,9.46973115038081,5.13473372045123
"bioplanet_551_Thyroid-stimulating hormone signaling pathway",6.76113672346863,8.71077670378372,2.34104325220346,8.28836252078184,4.59541137392085
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_9",6.71852160725065,9.17477297137435,2.51173391508259,9.09045658796697,4.16878255306735
"bioplanet_465_NOD signaling pathway",6.71852160725065,8.5841167721869,1.79891205702649,8.83738512998804,3.73658751402863
"bioplanet_858_Integration of energy metabolism",6.71852160725065,10.437468835623,0,12.2843742471542,6.13135048251924
"GAVISH_3CA_MALIGNANT_METAPROGRAM_34_PLATELET_ACTIVATION",6.67589343664007,9.09045658796697,4.80742265752605,10.9836609814659,5.53024349787762
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_CYTOTOXIC",6.67589343664007,10.395432660378,4.1007468644261,9.7644742846153,5.71563571625466
"bioplanet_19_Caspase cascade in apoptosis",6.67589343664007,8.45740287553469,2.73420285910492,8.49964699536276,4.4063775579619
"bioplanet_409_Glutathione metabolism",6.67589343664007,9.80656409259709,3.11302452860461,9.13261724029653,4.54823222639186
"bioplanet_330_Ras-independent pathway in NK cell-mediated cytotoxicity",6.63325194580265,8.71077670378372,1.24175508163713,7.82292608807584,3.95349925424997
"bioplanet_453_GnRH signaling pathway",6.59059686168966,10.1010858680733,1.98600821256631,11.1096369842285,5.53024349787762
"bioplanet_522_Signaling by PDGF",6.59059686168966,10.1852021007562,0.219951554826919,9.55396449235275,4.24022636355798
"bioplanet_650_CXCR4 signaling pathway",6.59059686168966,8.45740287553469,4.58158837549391,10.563558245428,4.8305867109216
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_PROTEASOMAL_DEGRADATION",6.5479279037912,9.97488463903731,1.73461596544287,10.6896198213099,5.43738240170943
"bioplanet_1529_Endosomal/vacuolar pathway",6.5479279037912,10.0590224236033,3.74184224826919,10.9836609814659,6.52245495741567
"bioplanet_462_Chemokine signaling pathway",6.5479279037912,9.93281020064048,2.56785043820711,11.9489100349696,4.8305867109216
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_MAC_2",6.50524478387937,9.30121134754527,4.30396415558649,12.4520598778371,6.49948439258883
"bioplanet_205_Peroxisome",6.50524478387937,8.92176328181359,1.31846136060502,10.1852021007562,4.31152522329934
"bioplanet_301_Autoimmune thyroid disease",6.50524478387937,10.6896198213099,4.2025062834473,11.5293905446094,6.54542137085824
"bioplanet_881_APC/C-mediated degradation of cell cycle proteins",6.46254720574064,10.4795017976529,3.37757858259771,10.3533932302075,4.52462336663727
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_MHC_II_CYTOKINE",6.419834864897,9.93281020064048,3.81914774137916,12.3682207952494,6.54542137085824
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_MAC_1",6.419834864897,11.0256556680528,1.66916740787688,11.5713525784338,6.86653981555693
"bioplanet_1594_Muscle contraction",6.419834864897,9.55396449235275,0,8.92176328181359,4.35898092903342
"bioplanet_412_Pyrimidine metabolism",6.419834864897,10.8156545992565,2.01646559413339,9.93281020064048,3.97749498912527
"bioplanet_604_TNF-alpha signaling pathway",6.419834864897,9.34334809734849,3.11302452860461,10.2272549822398,5.15806405102911
"bioplanet_1144_MicroRNAs in cardiomyocyte hypertrophy",6.37710744831526,9.4276079341779,1.53421307946254,10.5215315874789,4.24022636355798
"bioplanet_362_Glycolysis and gluconeogenesis",6.37710744831526,9.59607474025149,3.05957578633225,10.4795017976529,5.39090799225527
"bioplanet_567_Interleukin-5 signaling pathway",6.37710744831526,7.82292608807584,4.04974666605471,8.3728956784787,4.38268650303865
"bioplanet_1363_Delta Np63 pathway",6.33436463410389,8.45740287553469,0,6.88890630080102,0
"bioplanet_510_Signaling by ERBB4",6.33436463410389,10.6476023236652,0.609654321725011,9.68028268684757,3.3459161979168
"bioplanet_524_Signaling by SCF-KIT",6.33436463410389,9.38548027116059,1.35579318864076,9.93281020064048,2.74225236885777
"bioplanet_616_FoxO family signaling",6.33436463410389,9.7644742846153,0,8.75298511817161,2.66468083164168
"GAVISH_3CA_METAPROGRAM_B_CELLS_INTERFERON",6.29160609119688,9.93281020064048,1.39251793108413,11.7811286206084,5.76191909000427
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_7",6.29160609119688,9.46973115038081,0,9.89073199783804,3.5909231662172
"bioplanet_303_Allograft rejection",6.29160609119688,10.7316343418179,3.74184224826919,11.3195447611995,6.17743315950032
"bioplanet_312_Chagas disease",6.29160609119688,9.04829094125765,2.36975648771436,10.1852021007562,3.97749498912527
"GAVISH_3CA_MALIGNANT_METAPROGRAM_38_GLUTATHIONE",6.24883147902381,9.5118499825618,1.49949500228203,9.84864997925647,3.85731202670433
"bioplanet_1351_C-Myb transcription factor network",6.24883147902381,9.21692385292638,2.95206001595511,10.7736459222984,5.2046987142389
"bioplanet_1763_Senescence and autophagy",6.24883147902381,9.89073199783804,1.76690005762926,9.72238050109917,3.29653337740086
"bioplanet_516_Signaling by insulin receptor",6.24883147902381,9.59607474025149,0.843935644162277,9.7644742846153,4.57182815947861
"GAVISH_3CA_METAPROGRAM_B_CELLS_CELL_CYCLE",6.20604044716556,10.3113505026872,0.35719955538837,9.93281020064048,4.04936566258166
"HALLMARK_E2F_TARGETS",6.20604044716556,11.7811286206084,0,10.395432660378,5.11139455791325
"bioplanet_1367_Insulin regulation of blood glucose",6.20604044716556,10.0590224236033,0,7.99227938673843,1.50085524483657
"bioplanet_1368_PIK3C1/AKT pathway",6.20604044716556,10.1010858680733,0,8.71077670378372,3.14751053745955
"bioplanet_1704_Selenium pathway",6.20604044716556,8.4151524702387,1.79891205702649,9.7644742846153,4.68962105176231
"bioplanet_547_Fas signaling pathway",6.20604044716556,9.59607474025149,2.62361961276089,8.83738512998804,4.66608671928046
"GAVISH_3CA_MALIGNANT_METAPROGRAM_16_MES_GLIOMA",6.16323263499479,7.90761830646969,2.59577700683383,8.9639443649708,3.63958030332127
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_T_REG",6.16323263499479,9.93281020064048,3.66429308657195,9.4276079341779,4.64254045673431
"bioplanet_1135_Messenger RNA splicing: minor pathway",6.16323263499479,10.2272549822398,0,8.83738512998804,3.44428351863349
"bioplanet_448_Gastric acid secretion",6.16323263499479,9.34334809734849,2.42685376217835,8.79518789835084,3.83321214709423
"bioplanet_1319_Telomerase regulation",6.12040767130051,8.3728956784787,1.35579318864076,9.00612022560423,3.73658751402863
"bioplanet_525_Signaling by TGF-beta receptor complex",6.12040767130051,8.62634262092226,1.86217648925158,9.21692385292638,4.8305867109216
"bioplanet_824_Glucose metabolism",6.12040767130051,8.66856256777083,2.97901983515775,9.72238050109917,4.92434747465558
"bioplanet_1247_GPCR ligand binding",6.07756517389581,9.84864997925647,1.70204409989669,12.4939766697329,6.26953980792557
"bioplanet_481_Notch signaling pathway",6.07756517389581,9.93281020064048,1.24175508163713,9.97488463903731,3.61526497531689
"bioplanet_923_Semaphorin interactions",6.07756517389581,8.33063239710997,2.45524562410577,9.00612022560423,3.29653337740086
"bioplanet_519_Signaling by NOTCH",6.03470474920793,9.72238050109917,3.43001137705433,9.59607474025149,5.46060849414927
"bioplanet_602_EGF/EGFR signaling pathway",6.03470474920793,9.93281020064048,3.11302452860461,10.4795017976529,4.26400838109401
"bioplanet_629_Interleukin-6 signaling pathway",6.03470474920793,8.3728956784787,2.70667016854996,9.84864997925647,4.73665467000105
"GAVISH_3CA_METAPROGRAM_B_CELLS_PROGENITOR",5.99182599184966,7.52624199573692,2.62361961276089,9.04829094125765,4.59541137392085
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_MEMORY_NAIVE_1",5.99182599184966,8.16151223419256,2.51173391508259,10.4795017976529,4.35898092903342
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_3",5.99182599184966,10.0169553634971,1.70204409989669,10.8156545992565,4.8305867109216
"bioplanet_1353_p38 MK2 pathway",5.99182599184966,9.4276079341779,0,7.48382337645798,1.14805307766706
"bioplanet_1376_PI3K/PLC/TRK pathway",5.99182599184966,10.2272549822398,0,7.22911088614806,2.15629659962597
"bioplanet_304_Graft-versus-host disease",5.99182599184966,10.8576604086041,3.84486472862566,11.5293905446094,6.77486696136643
"bioplanet_517_Signaling by interleukins",5.99182599184966,10.395432660378,2.22499142462187,9.72238050109917,4.16878255306735
"bioplanet_1372_TAp63 pathway",5.94892848417109,8.9639443649708,0.609654321725011,7.90761830646969,1.22361571909923
"bioplanet_1458_Antiviral mechanism by interferon-stimulated genes",5.94892848417109,8.62634262092226,1.92451232211769,8.11921487829484,3.63958030332127
"bioplanet_1475_Asparagine N-linked glycosylation",5.94892848417109,9.63818078564761,1.66916740787688,9.68028268684757,4.43005433687791
"bioplanet_1675_Interleukin-1 signaling pathway",5.94892848417109,9.72238050109917,1.79891205702649,10.5215315874789,4.80712016822015
"bioplanet_400_Arachidonic acid metabolism",5.94892848417109,9.30121134754527,2.48353786035893,10.6055818111568,4.12106893393782
"bioplanet_1379_Rac1 cell motility signaling pathway",5.90601179579074,8.54188492862571,0,9.17477297137435,4.38268650303865
"bioplanet_314_Amoebiasis",5.90601179579074,9.25906995530979,1.16187114445456,10.6896198213099,5.36765947308055
"bioplanet_671_Androgen receptor signaling, proteolysis, and transcription regulation",5.90601179579074,9.59607474025149,1.66916740787688,10.7316343418179,5.48382731017603
"GAVISH_3CA_MALIGNANT_METAPROGRAM_31_ALVEOLAR",5.86307548310468,9.34334809734849,3.58648382689014,9.59607474025149,5.34440327308934
"bioplanet_1549_Generic transcription pathway",5.86307548310468,9.89073199783804,2.87083512334944,10.7736459222984,3.88139026659592
"bioplanet_1769_Metapathway biotransformation",5.86307548310468,9.00612022560423,3.16628152954784,10.4795017976529,5.15806405102911
"bioplanet_941_Mitochondrial protein import",5.86307548310468,9.25906995530979,0,9.59607474025149,2.42804230598801
"bioplanet_1291_SMAD2/3 nuclear pathway",5.82011908877275,9.09045658796697,1.83066641686218,10.5215315874789,4.21642824484267
"bioplanet_1491_Biological oxidations",5.82011908877275,8.54188492862571,3.81914774137916,10.395432660378,4.94776209763975
"bioplanet_306_Bacterial invasion of epithelial cells",5.82011908877275,7.56865150764056,1.16187114445456,8.87957689704359,3.29653337740086
"bioplanet_311_Leishmaniasis",5.82011908877275,7.56865150764056,3.94748905858861,8.49964699536276,3.5909231662172
"bioplanet_982_Nef in HIV-1 replication and disease pathogenesis",5.82011908877275,8.28836252078184,1.4286827158606,8.75298511817161,4.78364275996505
"bioplanet_1408_Licensing factor removal from origins",5.77714214118034,10.563558245428,1.16187114445456,9.38548027116059,4.31152522329934
"bioplanet_1669_Epidermal growth factor receptor (EGFR) pathway",5.77714214118034,7.94995267299896,1.49949500228203,9.7644742846153,3.63958030332127
"bioplanet_309_Pathogenic Escherichia coli infection",5.77714214118034,8.79518789835084,1.89345463538985,9.25906995530979,5.01794700107836
"bioplanet_343_Arginine and proline metabolism",5.77714214118034,8.03459857579442,5.62784858299746,8.62634262092226,4.31152522329934
"bioplanet_990_Cell junction organization",5.77714214118034,9.17477297137435,2.89796932022161,11.4034903093538,5.29786740566276
"bioplanet_1178_ATM-dependent DNA damage response",5.73414415387451,9.5118499825618,2.13655372196545,10.1010858680733,5.11139455791325
"bioplanet_1608_Neuronal system",5.73414415387451,8.9639443649708,2.73420285910492,11.2355892972831,4.21642824484267
"bioplanet_295_Dilated cardiomyopathy",5.73414415387451,7.94995267299896,0,9.21692385292638,4.43005433687791
"GAVISH_3CA_MALIGNANT_METAPROGRAM_7_STRESS_IN_VITRO",5.69112462497291,8.45740287553469,2.34104325220346,10.0169553634971,4.99456171616826
"bioplanet_450_PPAR signaling pathway",5.69112462497291,9.21692385292638,3.69017086548239,10.395432660378,4.78364275996505
"bioplanet_455_Melanogenesis",5.69112462497291,8.66856256777083,1.66916740787688,10.3113505026872,4.28777457674114
"bioplanet_539_T cell receptor signaling in naive CD8+ T cells",5.69112462497291,7.78056796520987,1.31846136060502,7.22911088614806,3.97749498912527
"bioplanet_703_p75 neurotrophin receptor-mediated signaling",5.69112462497291,7.86527615615252,1.39251793108413,9.00612022560423,3.14751053745955
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_7",5.64808303654401,8.4151524702387,1.28046899324879,10.1010858680733,3.3459161979168
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_INTERFERON",5.64808303654401,10.2272549822398,1.46432932741432,10.9836609814659,6.13135048251924
"GAVISH_3CA_METAPROGRAM_EPITHELIAL_EPISEN",5.64808303654401,7.27158775601148,1.92451232211769,8.4151524702387,4.92434747465558
"bioplanet_1296_p73 transcription factor network",5.64808303654401,9.13261724029653,1.60242343575661,8.87957689704359,3.19733755992609
"bioplanet_1469_HIV genome transcription",5.64808303654401,8.79518789835084,0,9.00612022560423,2.74225236885777
"bioplanet_554_G13 signaling pathway",5.64808303654401,8.54188492862571,0.94286651598302,7.86527615615252,3.44428351863349
"GAVISH_3CA_MALIGNANT_METAPROGRAM_24_CILIA",5.60501885395689,8.07691036546067,0,9.63818078564761,4.68962105176231
"bioplanet_1277_Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha",5.60501885395689,8.3728956784787,2.25419365025122,9.97488463903731,4.78364275996505
"bioplanet_675_Type II interferon signaling (interferon-gamma)",5.60501885395689,8.71077670378372,3.37757858259771,11.4034903093538,5.15806405102911
"bioplanet_776_Prostaglandin biosynthesis and regulation",5.60501885395689,7.01656731400606,2.1661772124671,6.84632882140302,4.92434747465558
"bioplanet_793_Glycerophospholipid biosynthesis",5.60501885395689,7.90761830646969,2.45524562410577,10.7316343418179,3.92948348036482
"bioplanet_975_O-linked glycosylation of mucins",5.60501885395689,8.75298511817161,3.50839649437488,12.6616259615825,5.62299269681731
"bioplanet_1424_Gastrin pathway",5.56193152519897,8.62634262092226,3.81914774137916,10.8576604086041,7.00394397895695
"bioplanet_232_TGF-beta regulation of skeletal system development",5.56193152519897,8.79518789835084,0,10.7316343418179,4.97116679610588
"HALLMARK_IL6_JAK_STAT3_SIGNALING",5.51882048015958,8.07691036546067,2.51173391508259,10.8576604086041,4.64254045673431
"bioplanet_307_Vibrio cholerae infection",5.51882048015958,8.75298511817161,0.219951554826919,10.1010858680733,4.92434747465558
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_CYTOTOXIC",5.47568512987754,7.27158775601148,2.28326642076714,9.46973115038081,4.31152522329934
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_STRESS",5.47568512987754,10.1010858680733,2.39835865347058,11.5713525784338,5.53024349787762
"bioplanet_1687_cAMP cell motility pathway inferred from amoeba model",5.47568512987754,7.65344384984665,1.92451232211769,8.07691036546067,3.3459161979168
"bioplanet_263_Ubiquitin-mediated proteolysis",5.43252486575054,8.71077670378372,1.49949500228203,8.5841167721869,3.54215783794943
"bioplanet_372_Pyruvate metabolism",5.43252486575054,7.90761830646969,1.46432932741432,8.62634262092226,3.92948348036482
"bioplanet_520_Signaling by NOTCH1",5.43252486575054,7.78056796520987,1.20224952358908,7.3989581521431,3.97749498912527
"bioplanet_853_Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)",5.43252486575054,9.09045658796697,2.25419365025122,10.5215315874789,3.3459161979168
"bioplanet_1276_Proteasome complex",5.38933905870389,9.17477297137435,0,7.78056796520987,2.37452956220996
"bioplanet_1472_Transmission across chemical synapses",5.38933905870389,8.87957689704359,2.67906366066158,9.7644742846153,3.97749498912527
"bioplanet_310_Shigellosis",5.38933905870389,8.2038025504591,0.790865471286827,8.66856256777083,3.3459161979168
"bioplanet_813_Nucleotide metabolism",5.38933905870389,9.89073199783804,2.13655372196545,8.9639443649708,2.74225236885777
"bioplanet_1635_RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways",5.34612705831631,8.75298511817161,2.45524562410577,8.5841167721869,4.02542783231641
"bioplanet_198_Adherens junction cell adhesion",5.34612705831631,8.83738512998804,0,9.21692385292638,3.73658751402863
"bioplanet_294_Arrhythmogenic right ventricular cardiomyopathy (ARVC)",5.34612705831631,6.16323263499479,1.60242343575661,8.24608594187873,3.83321214709423
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_DYSFUNCTION",5.30288819190011,8.33063239710997,1.76690005762926,7.99227938673843,4.50100136759589
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_LIPID_METABOLISM",5.30288819190011,8.5841167721869,2.25419365025122,10.1010858680733,6.54542137085824
"bioplanet_1689_Differentiation pathway in PC12 cells",5.30288819190011,7.52624199573692,1.46432932741432,7.44139548488744,3.78494574875226
"bioplanet_472_Fc gamma receptor-mediated phagocytosis",5.30288819190011,8.92176328181359,0,9.84864997925647,4.31152522329934
"GAVISH_3CA_MALIGNANT_METAPROGRAM_22_SECRETED_1",5.25962176353279,8.03459857579442,0.67468142805831,10.2272549822398,4.02542783231641
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_5",5.25962176353279,8.16151223419256,0,9.21692385292638,2.89575719176452
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_NF_KB",5.25962176353279,7.1441259028065,1.39251793108413,8.54188492862571,3.2470094262542
"GAVISH_3CA_MALIGNANT_METAPROGRAM_32_SKIN_PIGMENTATION",5.21632705303711,8.3728956784787,1.1205251379403,7.56865150764056,3.37055668861666
"bioplanet_1005_Apoptotic execution  phase",5.21632705303711,8.16151223419256,0.894466312747123,7.3140544670519,2.74225236885777
"bioplanet_1432_Leptin influence on immune response",5.21632705303711,7.65344384984665,2.1661772124671,11.990850117963,6.13135048251924
"bioplanet_1535_Factors involved in megakaryocyte development and platelet production",5.21632705303711,9.09045658796697,1.35579318864076,8.3728956784787,2.99701839451069
"bioplanet_500_Signaling events mediated by VEGFR1 and VEGFR2",5.21632705303711,7.44139548488744,1.73461596544287,8.2038025504591,3.22219242389679
"bioplanet_668_TGF-beta receptor activation of SMADs",5.21632705303711,7.1016173937221,0,7.05909793429856,2.89575719176452
"bioplanet_829_Pyruvate metabolism and citric acid (TCA) cycle",5.21632705303711,8.03459857579442,0,7.90761830646969,3.04735953068272
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_2",5.17300331490636,7.35651120525711,0,7.52624199573692,4.21642824484267
"HALLMARK_MYC_TARGETS_V2",5.17300331490636,6.76113672346863,0,6.16323263499479,0.896318615003989
"bioplanet_1370_Myc repressed pathway",5.17300331490636,8.11921487829484,1.98600821256631,10.1431457447773,5.11139455791325
"bioplanet_1420_RAGE pathway",5.17300331490636,7.78056796520987,2.1661772124671,10.6476023236652,5.66932713693927
"bioplanet_270_RNA polymerase III transcription",5.17300331490636,8.5841167721869,0,6.88890630080102,1.4345548738514
"bioplanet_588_Leptin signaling pathway",5.17300331490636,6.84632882140302,0,7.61105207323479,2.84481587990631
"bioplanet_685_Sema4D in semaphorin signaling",5.17300331490636,5.94892848417109,0,6.93147172159846,2.32062850905996
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_NAIVE_1",5.12964977717131,7.69582699117192,2.04674099732083,10.0590224236033,5.25129952020372
"bioplanet_261_RNA degradation",5.12964977717131,7.52624199573692,0,7.22911088614806,2.58649596063306
